name,ra_deg,dec_deg,theta_E_pub,q_pub,survey,src_table
G4B_01692,176.15245,4.62481,0.0,0.0,LRGDEFL2B,tierA|vd=140+-10|z=0.103|ACSWFC|420s|P12210
G4B_01693,169.93144,13.97783,0.0,0.0,LRGDEFL2B,tierA|vd=139+-6|z=0.069|ACSWFC|420s|P12210
G4B_01694,164.25420,41.70686,0.0,0.0,LRGDEFL2B,tierA|vd=137+-13|z=0.133|ACSWFC|420s|P12210
G4B_01695,140.22972,30.47659,0.0,0.0,LRGDEFL2B,tierA|vd=137+-22|z=0.298|ACSWFC|420s|P12210
G4B_01696,132.92570,5.06992,0.0,0.0,LRGDEFL2B,tierA|vd=135+-11|z=0.059|ACSWFC|420s|P12210
G4B_01697,230.03888,-0.57886,0.0,0.0,LRGDEFL2B,tierA|vd=134+-9|z=0.115|ACSWFC|420s|P10587
G4B_01698,169.94388,13.95031,0.0,0.0,LRGDEFL2B,tierA|vd=133+-11|z=0.070|ACSWFC|420s|P12210
G4B_01699,210.81327,33.15053,0.0,0.0,LRGDEFL2B,tierA|vd=130+-10|z=0.063|ACSWFC|420s|P12210
G4B_01700,52.49639,-0.93181,0.0,0.0,LRGDEFL2B,tierA|vd=124+-18|z=0.142|ACSWFC|420s|P12210
G4B_01701,218.09552,32.86118,0.0,0.0,LRGDEFL2B,tierA|vd=239+-46|z=0.508|WFC3UVIS|407s|P13677
G4B_01702,124.01425,43.09460,0.0,0.0,LRGDEFL2B,tierA|vd=239+-35|z=0.546|WFC3UVIS|400s|P--
G4B_01703,156.37335,41.67967,0.0,0.0,LRGDEFL2B,tierA|vd=224+-11|z=0.259|WFC3UVIS|400s|P15900
G4B_01704,328.06901,-0.82809,0.0,0.0,LRGDEFL2B,tierA|vd=223+-27|z=0.486|ACSWFC|400s|P14706
G4B_01705,116.98409,31.76148,0.0,0.0,LRGDEFL2B,tierA|vd=221+-41|z=0.479|WFC3UVIS|400s|P--
G4B_01706,328.08765,-0.84760,0.0,0.0,LRGDEFL2B,tierA|vd=204+-38|z=0.352|ACSWFC|400s|P14706
G4B_01707,119.61852,14.95979,0.0,0.0,LRGDEFL2B,tierA|vd=202+-20|z=0.443|WFC3UVIS|400s|P15900
G4B_01708,33.53614,-5.57304,0.0,0.0,LRGDEFL2B,tierA|vd=192+-34|z=0.449|ACSWFC|400s|P--
G4B_01709,150.69990,14.36368,0.0,0.0,LRGDEFL2B,tierA|vd=249+-23|z=0.328|ACSWFC|393s|P15213
G4B_01710,198.23972,18.05205,0.0,0.0,LRGDEFL2B,tierA|vd=209+-8|z=0.084|ACSWFC|375s|P13297
G4B_01711,151.75202,3.60190,0.0,0.0,LRGDEFL2B,tierA|vd=223+-12|z=0.149|WFC3UVIS|340s|P13692
G4B_01712,180.05163,3.74601,0.0,0.0,LRGDEFL2B,tierA|vd=208+-9|z=0.238|WFC3UVIS|340s|P13692
G4B_01713,202.41851,47.24453,0.0,0.0,LRGDEFL2B,tierA|vd=197+-18|z=0.258|ACSWFC|340s|P10452
G4B_01714,180.45416,3.63796,0.0,0.0,LRGDEFL2B,tierA|vd=161+-14|z=0.133|WFC3UVIS|340s|P13692
G4B_01715,151.72865,3.63411,0.0,0.0,LRGDEFL2B,tierA|vd=149+-15|z=0.146|WFC3UVIS|340s|P13692
G4B_01716,117.05779,19.15450,0.0,0.0,LRGDEFL2B,tierA|vd=250+-19|z=0.280|WFC3UVIS|320s|P15900
G4B_01717,42.35546,-0.36096,0.0,0.0,LRGDEFL2B,tierA|vd=223+-14|z=0.155|WFC3UVIS|320s|P--
G4B_01718,117.07601,19.14524,0.0,0.0,LRGDEFL2B,tierA|vd=210+-16|z=0.281|WFC3UVIS|320s|P15900
G4B_01719,234.13123,54.56820,0.0,0.0,LRGDEFL2B,tierA|vd=187+-28|z=0.442|WFC3UVIS|310s|P12903
G4B_01720,319.73400,0.30447,0.0,0.0,LRGDEFL2B,tierA|vd=243+-13|z=0.278|WFC3UVIS|300s|P16570
G4B_01721,119.44364,53.40823,0.0,0.0,LRGDEFL2B,tierA|vd=231+-13|z=0.301|ACSWFC|300s|P11599
G4B_01722,134.91137,10.09437,0.0,0.0,LRGDEFL2B,tierA|vd=211+-9|z=0.128|WFC3UVIS|300s|P--
G4B_01723,152.19871,51.39799,0.0,0.0,LRGDEFL2B,tierA|vd=206+-20|z=0.156|WFC3UVIS|300s|P--
G4B_01724,13.32559,6.18419,0.0,0.0,LRGDEFL2B,tierA|vd=199+-9|z=0.151|WFC3UVIS|300s|P14006
G4B_01725,204.94675,44.37257,0.0,0.0,LRGDEFL2B,tierA|vd=193+-14|z=0.308|WFC3UVIS|300s|P--
G4B_01726,157.89517,5.68265,0.0,0.0,LRGDEFL2B,tierA|vd=188+-18|z=0.163|WFC3UVIS|300s|P14649
G4B_01727,152.11972,19.27225,0.0,0.0,LRGDEFL2B,tierA|vd=174+-21|z=0.182|WFC3UVIS|300s|P--
G4B_01728,156.72228,43.66903,0.0,0.0,LRGDEFL2B,tierA|vd=171+-13|z=0.105|WFC3UVIS|300s|P--
G4B_01729,204.96081,44.35395,0.0,0.0,LRGDEFL2B,tierA|vd=170+-25|z=0.549|WFC3UVIS|300s|P--
G4B_01730,120.99841,25.51429,0.0,0.0,LRGDEFL2B,tierA|vd=170+-13|z=0.135|WFC3UVIS|300s|P--
G4B_01731,157.08502,57.58127,0.0,0.0,LRGDEFL2B,tierA|vd=151+-12|z=0.093|WFC3UVIS|300s|P--
G4B_01732,19.98650,13.57541,0.0,0.0,LRGDEFL2B,tierA|vd=149+-19|z=0.191|WFC3UVIS|300s|P--
G4B_01733,134.92757,10.11213,0.0,0.0,LRGDEFL2B,tierA|vd=145+-9|z=0.054|WFC3UVIS|300s|P--
G4B_01734,171.58099,19.22485,0.0,0.0,LRGDEFL2B,tierA|vd=141+-22|z=0.103|WFC3UVIS|300s|P--
G4B_01735,131.43912,20.10288,0.0,0.0,LRGDEFL2B,tierA|vd=133+-15|z=0.123|WFC3UVIS|300s|P--
G4B_01736,121.85186,20.10235,0.0,0.0,LRGDEFL2B,tierA|vd=130+-9|z=0.066|WFC3UVIS|300s|P--
G4B_01737,133.48673,3.17598,0.0,0.0,LRGDEFL2B,tierA|vd=127+-13|z=0.129|WFC3UVIS|300s|P--
G4B_01738,0.82590,0.81232,0.0,0.0,LRGDEFL2B,tierA|vd=127+-22|z=0.139|WFC3UVIS|300s|P--
G4B_01739,121.01739,25.50625,0.0,0.0,LRGDEFL2B,tierA|vd=122+-7|z=0.073|WFC3UVIS|300s|P--
G4B_01740,124.01314,19.61205,0.0,0.0,LRGDEFL2B,tierA|vd=121+-12|z=0.113|WFC3UVIS|300s|P--
G4B_01741,204.97163,44.37691,0.0,0.0,LRGDEFL2B,tierA|vd=121+-12|z=0.063|WFC3UVIS|300s|P--
G4B_01742,12.68675,8.71033,0.0,0.0,LRGDEFL2B,tierA|vd=250+-28|z=0.363|WFC3UVIS|242s|P15648
G4B_01743,22.56077,8.00282,0.0,0.0,LRGDEFL2B,tierA|vd=226+-11|z=0.226|WFC3UVIS|242s|P15648
G4B_01744,13.07774,6.97927,0.0,0.0,LRGDEFL2B,tierA|vd=225+-35|z=0.216|WFC3UVIS|242s|P15648
G4B_01745,21.85064,7.44252,0.0,0.0,LRGDEFL2B,tierA|vd=224+-42|z=0.547|WFC3UVIS|242s|P15648
G4B_01746,23.39920,7.77994,0.0,0.0,LRGDEFL2B,tierA|vd=223+-7|z=0.153|WFC3UVIS|242s|P15648
G4B_01747,22.28844,8.36639,0.0,0.0,LRGDEFL2B,tierA|vd=222+-15|z=0.344|WFC3UVIS|242s|P15648
G4B_01748,138.61755,16.83124,0.0,0.0,LRGDEFL2B,tierA|vd=197+-32|z=0.427|WFC3UVIS|242s|P15648
G4B_01749,133.95706,20.11406,0.0,0.0,LRGDEFL2B,tierA|vd=186+-16|z=0.307|WFC3UVIS|242s|P15648
G4B_01750,189.39565,65.41275,0.0,0.0,LRGDEFL2B,tierA|vd=186+-11|z=0.118|ACSWFC|200s|P9665
G4B_01751,220.12571,53.51056,0.0,0.0,LRGDEFL2B,tierA|vd=185+-29|z=0.536|WFC3UVIS|188s|P12903
G4B_01752,195.59870,24.77369,0.0,0.0,LRGDEFL2B,tierA|vd=133+-8|z=0.090|WFC3UVIS|180s|P15207
G4B_01753,193.77642,19.39803,0.0,0.0,LRGDEFL2B,tierA|vd=186+-25|z=0.449|WFC3UVIS|165s|P15355
G4B_01754,193.77842,19.42609,0.0,0.0,LRGDEFL2B,tierA|vd=174+-16|z=0.134|WFC3UVIS|165s|P15355
G4B_01755,149.61972,2.25936,0.0,0.0,LRGDEFL2B,tierA|vd=204+-31|z=0.360|ACSWFC|156s|P17091
G4B_01756,150.54272,31.19816,0.0,0.0,LRGDEFL2B,tierA|vd=168+-10|z=0.221|WFC3UVIS|156s|P--
G4B_01757,150.53653,31.16163,0.0,0.0,LRGDEFL2B,tierA|vd=147+-27|z=0.502|WFC3UVIS|156s|P--
G4B_01758,1.74266,-0.30052,0.0,0.0,LRGDEFL2B,tierA|vd=209+-31|z=0.543|WFC3UVIS|153s|P--
G4B_01759,188.59448,3.51230,0.0,0.0,LRGDEFL2B,tierA|vd=199+-11|z=0.145|WFC3UVIS|147s|P--
G4B_01760,9.03629,0.61251,0.0,0.0,LRGDEFL2B,tierA|vd=244+-40|z=0.409|WFC3UVIS|129s|P11644
G4B_01761,22.85325,6.50410,0.0,0.0,LRGDEFL2B,tierA|vd=241+-24|z=0.339|WFC3UVIS|129s|P11644
G4B_01762,20.01511,3.32939,0.0,0.0,LRGDEFL2B,tierA|vd=233+-29|z=0.462|WFC3UVIS|129s|P11644
G4B_01763,40.81664,-7.57495,0.0,0.0,LRGDEFL2B,tierA|vd=200+-24|z=0.407|WFC3UVIS|129s|P11644
G4B_01764,355.35179,14.59795,0.0,0.0,LRGDEFL2B,tierA|vd=200+-12|z=0.119|WFC3UVIS|129s|P11644
G4B_01765,343.95583,1.44046,0.0,0.0,LRGDEFL2B,tierA|vd=191+-30|z=0.358|WFC3UVIS|129s|P11644
G4B_01766,352.80784,-1.84862,0.0,0.0,LRGDEFL2B,tierA|vd=190+-24|z=0.404|WFC3UVIS|129s|P11644
G4B_01767,25.59140,9.33816,0.0,0.0,LRGDEFL2B,tierA|vd=184+-19|z=0.301|WFC3UVIS|129s|P11644
G4B_01768,136.47509,28.81920,0.0,0.0,LRGDEFL2B,tierA|vd=127+-15|z=0.155|WFC3UVIS|129s|P11644
G4B_01769,197.80335,5.73562,0.0,0.0,LRGDEFL2B,tierA|vd=125+-13|z=0.073|WFC3UVIS|129s|P11644
G4B_01770,169.24842,18.04603,0.0,0.0,LRGDEFL2B,tierA|vd=197+-26|z=0.300|ACSWFC|120s|P9788
G4B_01771,193.64405,46.53965,0.0,0.0,LRGDEFL2B,tierA|vd=148+-28|z=0.127|ACSWFC|120s|P9788
G4B_01772,41.64287,-8.41941,0.0,0.0,LRGDEFL2B,tierB|vd=141+-33|z=0.410|WFC3UVIS|19360s|P--
G4B_01773,161.71486,11.82730,0.0,0.0,LRGDEFL2B,tierB|vd=165+-40|z=0.396|ACSWFC|18570s|P--
G4B_01774,215.94983,24.06578,0.0,0.0,LRGDEFL2B,tierB|vd=197+-42|z=0.543|WFC3UVIS|16970s|P--
G4B_01775,149.64833,2.81870,0.0,0.0,LRGDEFL2B,tierB|vd=135+-33|z=0.345|ACSWFC|14196s|P--
G4B_01776,132.20920,44.73235,0.0,0.0,LRGDEFL2B,tierB|vd=215+-53|z=0.485|ACSWFC|13246s|P--
G4B_01777,132.16427,44.71675,0.0,0.0,LRGDEFL2B,tierB|vd=152+-37|z=0.542|ACSWFC|13246s|P--
G4B_01778,195.37493,27.87663,0.0,0.0,LRGDEFL2B,tierB|vd=189+-52|z=0.518|ACSWFC|12448s|P10842
G4B_01779,149.94788,1.64784,0.0,0.0,LRGDEFL2B,tierB|vd=142+-36|z=0.283|ACSWFC|11661s|P--
G4B_01780,219.53117,34.31953,0.0,0.0,LRGDEFL2B,tierB|vd=234+-64|z=0.546|ACSWFC|11485s|P--
G4B_01781,153.53134,0.62813,0.0,0.0,LRGDEFL2B,tierB|vd=161+-48|z=0.447|WFC3UVIS|8691s|P--
G4B_01782,330.98893,18.84639,0.0,0.0,LRGDEFL2B,tierB|vd=221+-65|z=0.459|ACSWFC|7897s|P--
G4B_01783,191.28875,-0.51545,0.0,0.0,LRGDEFL2B,tierB|vd=182+-42|z=0.454|WFC3UVIS|7386s|P17079
G4B_01784,0.19837,33.48219,0.0,0.0,LRGDEFL2B,tierB|vd=229+-55|z=0.490|ACSWFC|7189s|P14268
G4B_01785,203.68783,51.64186,0.0,0.0,LRGDEFL2B,tierB|vd=236+-66|z=0.525|ACSWFC|6618s|P17140
G4B_01786,135.01089,22.56958,0.0,0.0,LRGDEFL2B,tierB|vd=155+-32|z=0.484|WFC3UVIS|5598s|P11602
G4B_01787,145.72989,46.97829,0.0,0.0,LRGDEFL2B,tierB|vd=223+-52|z=0.335|ACSWFC|5464s|P--
G4B_01788,145.76997,46.97108,0.0,0.0,LRGDEFL2B,tierB|vd=173+-36|z=0.456|ACSWFC|5464s|P--
G4B_01789,353.75008,18.22507,0.0,0.0,LRGDEFL2B,tierB|vd=216+-54|z=0.504|ACSWFC|5404s|P14244
G4B_01790,157.32397,29.50179,0.0,0.0,LRGDEFL2B,tierB|vd=138+-35|z=0.409|WFC3UVIS|5229s|P--
G4B_01791,214.28709,52.45261,0.0,0.0,LRGDEFL2B,tierB|vd=162+-44|z=0.532|ACSWFC|4825s|P12547
G4B_01792,218.90004,58.75971,0.0,0.0,LRGDEFL2B,tierB|vd=176+-38|z=0.491|WFC3UVIS|4710s|P--
G4B_01793,149.15836,28.99547,0.0,0.0,LRGDEFL2B,tierB|vd=202+-49|z=0.483|ACSWFC|4676s|P--
G4B_01794,188.58694,2.61527,0.0,0.0,LRGDEFL2B,tierB|vd=214+-54|z=0.456|ACSWFC|4642s|P17079
G4B_01795,4.63864,16.43688,0.0,0.0,LRGDEFL2B,tierB|vd=189+-74|z=0.547|ACSWFC|4560s|P--
G4B_01796,34.45248,-3.81677,0.0,0.0,LRGDEFL2B,tierB|vd=147+-44|z=0.420|ACSWFC|4142s|P17172
G4B_01797,322.39773,0.09922,0.0,0.0,LRGDEFL2B,tierB|vd=179+-38|z=0.237|ACSWFC|3933s|P--
G4B_01798,322.41720,0.09058,0.0,0.0,LRGDEFL2B,tierB|vd=161+-47|z=0.237|ACSWFC|3933s|P--
G4B_01799,194.46617,28.24832,0.0,0.0,LRGDEFL2B,tierB|vd=147+-44|z=0.445|WFC3UVIS|3872s|P--
G4B_01800,212.12696,54.34343,0.0,0.0,LRGDEFL2B,tierB|vd=145+-42|z=0.412|ACSWFC|3828s|P--
G4B_01801,158.70863,52.03272,0.0,0.0,LRGDEFL2B,tierB|vd=242+-63|z=0.519|ACSWFC|3725s|P12549
G4B_01802,169.62736,15.06577,0.0,0.0,LRGDEFL2B,tierB|vd=235+-60|z=0.495|ACSWFC|3525s|P--
G4B_01803,189.22616,13.06751,0.0,0.0,LRGDEFL2B,tierB|vd=215+-46|z=0.508|ACSWFC|3215s|P15654
G4B_01804,189.25470,13.07361,0.0,0.0,LRGDEFL2B,tierB|vd=162+-41|z=0.094|ACSWFC|3215s|P15654
G4B_01805,52.52864,-0.33773,0.0,0.0,LRGDEFL2B,tierB|vd=143+-48|z=0.449|ACSWFC|3174s|P--
G4B_01806,34.34707,2.00584,0.0,0.0,LRGDEFL2B,tierB|vd=144+-37|z=0.502|WFC3UVIS|3132s|P--
G4B_01807,169.64845,58.70643,0.0,0.0,LRGDEFL2B,tierB|vd=162+-34|z=0.491|ACSWFC|2900s|P11691
G4B_01808,211.32184,54.35406,0.0,0.0,LRGDEFL2B,tierB|vd=189+-46|z=0.521|WFC3UVIS|2896s|P13696
G4B_01809,167.58824,28.82050,0.0,0.0,LRGDEFL2B,tierB|vd=150+-33|z=0.337|ACSWFC|2705s|P17212
G4B_01810,138.85283,52.83091,0.0,0.0,LRGDEFL2B,tierB|vd=125+-49|z=0.296|WFC3UVIS|2700s|P15244
G4B_01811,167.82248,28.63534,0.0,0.0,LRGDEFL2B,tierB|vd=210+-44|z=0.517|ACSWFC|2674s|P17212
G4B_01812,137.17819,10.65022,0.0,0.0,LRGDEFL2B,tierB|vd=215+-52|z=0.502|WFC3UVIS|2520s|P--
G4B_01813,188.06595,7.38910,0.0,0.0,LRGDEFL2B,tierB|vd=177+-60|z=0.401|WFC3UVIS|2516s|P--
G4B_01814,319.60026,0.29150,0.0,0.0,LRGDEFL2B,tierB|vd=225+-62|z=0.459|WFC3UVIS|2508s|P12019
G4B_01815,171.32873,-1.75898,0.0,0.0,LRGDEFL2B,tierB|vd=125+-36|z=0.519|WFC3UVIS|2508s|P--
G4B_01816,181.63893,1.53886,0.0,0.0,LRGDEFL2B,tierB|vd=242+-49|z=0.522|ACSWFC|2486s|P--
G4B_01817,223.99896,57.05746,0.0,0.0,LRGDEFL2B,tierB|vd=151+-33|z=0.494|WFC3UVIS|2424s|P13003
G4B_01818,8.04345,18.13518,0.0,0.0,LRGDEFL2B,tierB|vd=210+-68|z=0.376|ACSWFC|2417s|P--
G4B_01819,216.48105,0.64829,0.0,0.0,LRGDEFL2B,tierB|vd=236+-93|z=0.531|WFC3UVIS|2400s|P13352
G4B_01820,194.11861,32.45825,0.0,0.0,LRGDEFL2B,tierB|vd=184+-50|z=0.523|WFC3UVIS|2400s|P--
G4B_01821,219.78282,12.13037,0.0,0.0,LRGDEFL2B,tierB|vd=174+-37|z=0.426|WFC3UVIS|2400s|P--
G4B_01822,194.83904,27.86656,0.0,0.0,LRGDEFL2B,tierB|vd=166+-43|z=0.516|ACSWFC|2396s|P14182
G4B_01823,194.88721,27.88428,0.0,0.0,LRGDEFL2B,tierB|vd=140+-38|z=0.461|ACSWFC|2396s|P14182
G4B_01824,329.48873,24.28584,0.0,0.0,LRGDEFL2B,tierB|vd=188+-38|z=0.524|WFC3UVIS|2340s|P--
G4B_01825,184.81433,50.91030,0.0,0.0,LRGDEFL2B,tierB|vd=198+-57|z=0.549|ACSWFC|2331s|P17114
G4B_01826,184.80005,50.93517,0.0,0.0,LRGDEFL2B,tierB|vd=191+-60|z=0.470|ACSWFC|2331s|P17114
G4B_01827,168.48049,14.71105,0.0,0.0,LRGDEFL2B,tierB|vd=157+-31|z=0.497|ACSWFC|2325s|P15282
G4B_01828,211.79439,55.01796,0.0,0.0,LRGDEFL2B,tierB|vd=123+-28|z=0.218|ACSWFC|2319s|P--
G4B_01829,130.28994,44.04631,0.0,0.0,LRGDEFL2B,tierB|vd=165+-35|z=0.423|ACSWFC|2304s|P--
G4B_01830,130.29813,44.01708,0.0,0.0,LRGDEFL2B,tierB|vd=134+-32|z=0.426|ACSWFC|2304s|P--
G4B_01831,259.27769,29.52685,0.0,0.0,LRGDEFL2B,tierB|vd=186+-38|z=0.276|ACSWFC|2286s|P15670
G4B_01832,130.73892,36.36159,0.0,0.0,LRGDEFL2B,tierB|vd=164+-36|z=0.281|ACSWFC|2255s|P--
G4B_01833,130.74006,36.36003,0.0,0.0,LRGDEFL2B,tierB|vd=147+-35|z=0.275|ACSWFC|2255s|P--
G4B_01834,197.74128,21.96689,0.0,0.0,LRGDEFL2B,tierB|vd=248+-61|z=0.436|ACSWFC|2250s|P15670
G4B_01835,189.43646,62.38440,0.0,0.0,LRGDEFL2B,tierB|vd=151+-46|z=0.413|ACSWFC|2236s|P12445
G4B_01836,218.09036,63.28786,0.0,0.0,LRGDEFL2B,tierB|vd=200+-45|z=0.549|ACSWFC|2200s|P--
G4B_01837,160.33972,6.15645,0.0,0.0,LRGDEFL2B,tierB|vd=135+-37|z=0.368|ACSWFC|2200s|P12975
G4B_01838,4.93049,26.15170,0.0,0.0,LRGDEFL2B,tierB|vd=132+-37|z=0.277|WFC3UVIS|2190s|P14268
G4B_01839,192.70895,41.19180,0.0,0.0,LRGDEFL2B,tierB|vd=143+-29|z=0.086|ACSWFC|2180s|P--
G4B_01840,32.36096,-4.65734,0.0,0.0,LRGDEFL2B,tierB|vd=137+-30|z=0.522|ACSWFC|2171s|P14660
G4B_01841,212.29003,27.89050,0.0,0.0,LRGDEFL2B,tierB|vd=171+-47|z=0.459|WFC3UVIS|2164s|P16846
G4B_01842,250.66319,39.57439,0.0,0.0,LRGDEFL2B,tierB|vd=186+-55|z=0.351|ACSWFC|2156s|P10152
G4B_01843,352.20830,14.86842,0.0,0.0,LRGDEFL2B,tierB|vd=172+-38|z=0.495|ACSWFC|2152s|P--
G4B_01844,169.35857,7.72693,0.0,0.0,LRGDEFL2B,tierB|vd=222+-54|z=0.486|ACSWFC|2148s|P10152
G4B_01845,326.51721,4.38523,0.0,0.0,LRGDEFL2B,tierB|vd=200+-46|z=0.531|ACSWFC|2148s|P10152
G4B_01846,150.00904,2.27499,0.0,0.0,LRGDEFL2B,tierB|vd=216+-49|z=0.473|ACSWFC|2130s|P12461
G4B_01847,214.39686,52.57657,0.0,0.0,LRGDEFL2B,tierB|vd=133+-32|z=0.482|ACSWFC|2100s|P10134
G4B_01848,39.95946,-8.19930,0.0,0.0,LRGDEFL2B,tierB|vd=168+-44|z=0.517|ACSWFC|2046s|P16912
G4B_01849,150.14794,2.31081,0.0,0.0,LRGDEFL2B,tierB|vd=250+-64|z=0.476|ACSWFC|2028s|P9822
G4B_01850,150.32211,1.64257,0.0,0.0,LRGDEFL2B,tierB|vd=246+-55|z=0.527|ACSWFC|2028s|P10092
G4B_01851,149.81193,2.62664,0.0,0.0,LRGDEFL2B,tierB|vd=243+-49|z=0.407|ACSWFC|2028s|P9822
G4B_01852,150.68601,2.32455,0.0,0.0,LRGDEFL2B,tierB|vd=241+-48|z=0.473|ACSWFC|2028s|P10092
G4B_01853,149.68793,2.47519,0.0,0.0,LRGDEFL2B,tierB|vd=237+-62|z=0.535|ACSWFC|2028s|P10092
G4B_01854,150.49952,2.26756,0.0,0.0,LRGDEFL2B,tierB|vd=236+-61|z=0.533|ACSWFC|2028s|P9822
G4B_01855,149.83738,2.77515,0.0,0.0,LRGDEFL2B,tierB|vd=225+-45|z=0.515|ACSWFC|2028s|P10092
G4B_01856,149.64257,2.72570,0.0,0.0,LRGDEFL2B,tierB|vd=218+-48|z=0.393|ACSWFC|2028s|P10092
G4B_01857,150.29338,1.90128,0.0,0.0,LRGDEFL2B,tierB|vd=214+-44|z=0.529|ACSWFC|2028s|P9822
G4B_01858,150.24827,2.51318,0.0,0.0,LRGDEFL2B,tierB|vd=203+-45|z=0.517|ACSWFC|2028s|P9822
G4B_01859,149.68883,2.49744,0.0,0.0,LRGDEFL2B,tierB|vd=189+-40|z=0.487|ACSWFC|2028s|P10092
G4B_01860,150.22448,2.51075,0.0,0.0,LRGDEFL2B,tierB|vd=179+-46|z=0.518|ACSWFC|2028s|P9822
G4B_01861,150.33094,2.42192,0.0,0.0,LRGDEFL2B,tierB|vd=167+-52|z=0.517|ACSWFC|2028s|P9822
G4B_01862,150.06087,2.74702,0.0,0.0,LRGDEFL2B,tierB|vd=161+-46|z=0.471|ACSWFC|2028s|P10092
G4B_01863,150.35200,2.21861,0.0,0.0,LRGDEFL2B,tierB|vd=153+-50|z=0.536|ACSWFC|2028s|P9822
G4B_01864,149.83967,1.92921,0.0,0.0,LRGDEFL2B,tierB|vd=152+-38|z=0.372|ACSWFC|2028s|P9822
G4B_01865,150.27967,1.69561,0.0,0.0,LRGDEFL2B,tierB|vd=148+-32|z=0.524|ACSWFC|2028s|P10092
G4B_01866,150.34338,2.01996,0.0,0.0,LRGDEFL2B,tierB|vd=143+-34|z=0.425|ACSWFC|2028s|P9822
G4B_01867,150.19391,2.55128,0.0,0.0,LRGDEFL2B,tierB|vd=139+-37|z=0.107|ACSWFC|2028s|P9822
G4B_01868,149.79882,1.97809,0.0,0.0,LRGDEFL2B,tierB|vd=137+-35|z=0.526|ACSWFC|2028s|P9822
G4B_01869,150.41148,2.35743,0.0,0.0,LRGDEFL2B,tierB|vd=135+-31|z=0.373|ACSWFC|2028s|P9822
G4B_01870,37.18700,0.40616,0.0,0.0,LRGDEFL2B,tierB|vd=136+-31|z=0.138|ACSWFC|2020s|P--
G4B_01871,187.28576,21.97143,0.0,0.0,LRGDEFL2B,tierB|vd=208+-48|z=0.533|WFC3UVIS|2000s|P17710
G4B_01872,195.24995,27.83701,0.0,0.0,LRGDEFL2B,tierB|vd=134+-30|z=0.539|WFC3UVIS|2000s|P--
G4B_01873,8.39194,2.71433,0.0,0.0,LRGDEFL2B,tierB|vd=187+-49|z=0.462|WFC3UVIS|1900s|P14170
G4B_01874,170.58789,5.90899,0.0,0.0,LRGDEFL2B,tierB|vd=220+-63|z=0.548|WFC3UVIS|1870s|P17481
G4B_01875,161.28335,21.52695,0.0,0.0,LRGDEFL2B,tierB|vd=179+-51|z=0.507|ACSWFC|1868s|P9405
G4B_01876,215.80527,0.02424,0.0,0.0,LRGDEFL2B,tierB|vd=168+-44|z=0.189|WFC3UVIS|1800s|P13074
G4B_01877,194.78727,28.19985,0.0,0.0,LRGDEFL2B,tierB|vd=167+-37|z=0.517|ACSWFC|1790s|P--
G4B_01878,178.85448,63.76109,0.0,0.0,LRGDEFL2B,tierB|vd=209+-48|z=0.512|ACSWFC|1788s|P--
G4B_01879,2.01108,-0.05352,0.0,0.0,LRGDEFL2B,tierB|vd=121+-44|z=0.546|ACSWFC|1566s|P--
G4B_01880,34.27618,-5.14426,0.0,0.0,LRGDEFL2B,tierB|vd=165+-36|z=0.259|ACSWFC|1532s|P12064
G4B_01881,194.52735,47.05711,0.0,0.0,LRGDEFL2B,tierB|vd=213+-58|z=0.336|ACSWFC|1440s|P12166
G4B_01882,214.81800,53.43791,0.0,0.0,LRGDEFL2B,tierB|vd=204+-41|z=0.371|ACSWFC|1440s|P10626
G4B_01883,187.67452,13.06354,0.0,0.0,LRGDEFL2B,tierB|vd=191+-41|z=0.348|ACSWFC|1440s|P17510
G4B_01884,349.22487,-0.18788,0.0,0.0,LRGDEFL2B,tierB|vd=175+-36|z=0.549|ACSWFC|1440s|P--
G4B_01885,245.34394,38.15693,0.0,0.0,LRGDEFL2B,tierB|vd=171+-68|z=0.473|ACSWFC|1440s|P12166
G4B_01886,223.23296,58.05049,0.0,0.0,LRGDEFL2B,tierB|vd=164+-46|z=0.327|ACSWFC|1440s|P12166
G4B_01887,171.14020,43.87999,0.0,0.0,LRGDEFL2B,tierB|vd=160+-34|z=0.367|ACSWFC|1440s|P12884
G4B_01888,171.11807,43.84383,0.0,0.0,LRGDEFL2B,tierB|vd=149+-34|z=0.372|ACSWFC|1440s|P12884
G4B_01889,245.33987,38.17649,0.0,0.0,LRGDEFL2B,tierB|vd=144+-41|z=0.463|ACSWFC|1440s|P12166
G4B_01890,8.72109,2.54601,0.0,0.0,LRGDEFL2B,tierB|vd=128+-41|z=0.386|ACSWFC|1440s|P12884
G4B_01891,17.54722,32.19896,0.0,0.0,LRGDEFL2B,tierB|vd=123+-30|z=0.334|ACSWFC|1440s|P--
G4B_01892,192.78108,29.60493,0.0,0.0,LRGDEFL2B,tierB|vd=164+-35|z=0.530|WFC3UVIS|1428s|P--
G4B_01893,214.81237,52.68779,0.0,0.0,LRGDEFL2B,tierB|vd=162+-39|z=0.263|ACSWFC|1300s|P12547
G4B_01894,214.80445,52.98767,0.0,0.0,LRGDEFL2B,tierB|vd=146+-33|z=0.451|ACSWFC|1300s|P12547
G4B_01895,189.15515,-0.43544,0.0,0.0,LRGDEFL2B,tierB|vd=135+-49|z=0.303|WFC3UVIS|1262s|P18061
